order_id,customer_id,order_date,product_category,product_name,price,quantity,country
1990,305,2024-02-07,Electronics,Keyboard,104.88,3,Germany
1991,457,2024-03-01,Clothing,Jacket,30.33,3,Italy
1992,127,2024-01-06,Home,Chair,161.29,4,France
1993,184,2024-01-30,Electronics,Keyboard,44.08,2,UK
1994,257,2024-01-06,Clothing,Jacket,172.26,4,USA
1995,470,2024-01-16,Clothing,Hat,5.96,2,UK
1996,151,2024-01-31,Sports,Basketball,183.0,4,Italy
1997,337,2024-02-15,Clothing,T-Shirt,80.58,3,Italy
1998,168,2024-01-26,Home,Candle,164.86,4,Germany
1999,301,2024-02-04,Electronics,Monitor,100.22,5,USA
2000,213,2024-02-26,Clothing,Jacket,76.98,3,Germany
2001,100,2024-02-09,Sports,Football,130.89,2,France
2002,196,2024-01-03,Clothing,Hat,89.9,3,France
2003,434,2024-01-12,Sports,Basketball,60.57,4,Spain
2004,346,2024-01-03,Home,Pillow,40.01,4,Spain
2005,364,2024-02-23,Electronics,USB Cable,162.21,3,Spain
2006,475,2024-01-07,Sports,Football,36.37,2,Germany
2007,359,2024-01-25,Sports,Football,99.8,4,France
2008,494,2024-01-04,Home,Pillow,55.44,1,Germany
2009,330,2024-02-02,Home,Pillow,143.84,5,UK
2010,157,2024-02-20,Clothing,Sweater,108.68,4,Italy
2011,445,2024-01-06,Clothing,T-Shirt,70.74,5,UK
2012,201,2024-02-02,Sports,Water Bottle,14.47,3,USA
2013,162,2024-02-25,Sports,Water Bottle,76.59,5,Spain
2014,289,2024-01-17,Sports,Tennis Ball,136.62,1,Germany
2015,236,2024-01-12,Home,Candle,86.33,4,UK
2016,252,2024-02-10,Electronics,Webcam,26.78,1,Germany
2017,478,2024-01-26,Clothing,Jacket,21.39,1,Canada
2018,472,2024-01-10,Sports,Water Bottle,179.08,3,France
2019,452,2024-02-09,Clothing,Sweater,12.92,3,UK
2020,119,2024-01-10,Electronics,USB Cable,104.96,1,UK
2021,426,2024-02-17,Home,Pillow,83.14,2,Spain
2022,231,2024-02-16,Electronics,USB Cable,193.21,2,Germany
2023,233,2024-01-20,Clothing,T-Shirt,77.98,4,Canada
2024,489,2024-02-29,Sports,Tennis Ball,150.64,2,UK
2025,356,2024-02-12,Electronics,Webcam,82.74,2,Spain
2026,245,2024-01-18,Electronics,USB Cable,45.39,4,Spain
2027,166,2024-01-18,Home,Pillow,121.82,3,USA
2028,213,2024-01-15,Electronics,Monitor,48.11,5,UK
2029,472,2024-02-15,Sports,Water Bottle,128.78,3,Germany
2030,299,2024-01-31,Electronics,Monitor,71.42,3,Italy
2031,327,2024-01-10,Sports,Water Bottle,46.07,2,Spain
2032,299,2024-01-17,Sports,Football,133.84,5,USA
2033,423,2024-02-01,Home,Blanket,45.47,5,UK
2034,255,2024-01-19,Home,Pillow,136.53,1,Canada
2035,419,2024-02-07,Clothing,Hat,115.15,4,Italy
2036,111,2024-02-18,Home,Pillow,197.99,4,Germany
2037,167,2024-01-25,Electronics,Mouse,82.17,2,USA
2038,392,2024-01-19,Clothing,Jacket,154.54,4,Germany
2039,309,2024-01-23,Clothing,Sweater,180.59,3,UK
2040,494,2024-01-24,Electronics,Monitor,102.95,5,France
2041,215,2024-02-24,Sports,Water Bottle,152.58,3,Italy
2042,330,2024-01-11,Clothing,Sweater,61.24,5,Italy
2043,271,2024-02-18,Sports,Basketball,138.25,1,France
2044,397,2024-02-11,Sports,Water Bottle,85.01,1,Germany
2045,214,2024-01-09,Electronics,Webcam,116.26,4,USA
2046,266,2024-02-09,Clothing,Jacket,116.01,4,Spain
2047,146,2024-03-01,Home,Blanket,149.88,4,Germany
2048,361,2024-02-25,Clothing,Jacket,94.26,2,Canada
2049,341,2024-02-29,Clothing,Hat,30.87,1,USA
2050,205,2024-02-06,Sports,Water Bottle,52.78,5,France
2051,223,2024-02-20,Clothing,Sweater,102.54,1,Italy
2052,409,2024-02-23,Home,Chair,52.75,1,USA
2053,483,2024-01-03,Sports,Water Bottle,173.12,1,Italy
2054,313,2024-01-17,Electronics,Webcam,131.18,5,Spain
2055,112,2024-01-29,Sports,Football,62.13,4,Italy
2056,471,2024-02-19,Electronics,Monitor,82.89,5,Spain
2057,432,2024-01-29,Sports,Football,25.21,3,Italy
2058,396,2024-02-18,Electronics,Keyboard,76.46,3,Canada
2059,224,2024-02-20,Sports,Basketball,56.58,3,Spain
2060,455,2024-01-05,Sports,Water Bottle,151.74,3,UK
2061,251,2024-02-14,Sports,Tennis Ball,158.54,3,Germany
2062,240,2024-02-08,Electronics,Keyboard,33.86,3,USA
2063,213,2024-02-26,Home,Candle,144.19,3,Spain
2064,181,2024-02-06,Home,Pillow,144.05,3,Canada
2065,480,2024-02-21,Clothing,Jacket,123.45,4,UK
2066,426,2024-01-15,Electronics,Keyboard,118.73,2,Germany
2067,106,2024-01-17,Home,Pillow,98.01,2,UK
2068,429,2024-01-10,Home,Candle,78.71,4,Spain
2069,186,2024-02-25,Sports,Basketball,99.38,4,USA
2070,442,2024-03-01,Electronics,Monitor,48.84,2,Canada
2071,176,2024-01-18,Electronics,Keyboard,74.52,4,Germany
2072,426,2024-02-28,Electronics,Webcam,180.14,2,UK
2073,440,2024-01-03,Sports,Football,190.65,5,USA
2074,238,2024-02-05,Electronics,Mouse,92.09,5,Canada
2075,225,2024-01-17,Clothing,Jacket,49.53,4,Canada
2076,120,2024-02-08,Home,Candle,22.82,2,Spain
2077,132,2024-02-27,Clothing,Hat,16.87,2,Canada
2078,399,2024-02-18,Sports,Water Bottle,24.16,1,UK
2079,424,2024-01-05,Clothing,Sweater,27.7,1,France
2080,201,2024-01-07,Clothing,Sweater,63.49,1,Germany
2081,320,2024-02-25,Electronics,USB Cable,156.59,2,Germany
2082,425,2024-02-09,Sports,Football,54.09,4,Germany
2083,238,2024-02-01,Clothing,Hat,103.92,5,UK
2084,430,2024-01-20,Home,Chair,71.52,5,Germany
2085,258,2024-02-10,Sports,Football,195.56,2,France
2086,103,2024-01-21,Sports,Water Bottle,36.81,1,Italy
2087,321,2024-02-13,Home,Blanket,185.43,4,UK
2088,426,2024-02-13,Clothing,Jacket,156.86,2,Canada
2089,257,2024-02-02,Home,Candle,154.45,4,USA
2090,450,2024-01-20,Clothing,Jacket,68.13,2,Italy
2091,302,2024-02-20,Clothing,Jacket,123.97,2,UK
2092,364,2024-01-31,Sports,Tennis Ball,49.6,3,France
2093,255,2024-01-24,Clothing,Hat,70.08,3,Italy
2094,481,2024-01-21,Sports,Tennis Ball,87.93,4,Italy
2095,313,2024-01-01,Sports,Football,193.89,3,Spain
2096,171,2024-01-30,Home,Blanket,164.61,2,Canada
2097,438,2024-02-15,Home,Candle,167.35,1,UK
2098,318,2024-02-20,Sports,Tennis Ball,113.82,2,Italy
2099,210,2024-02-09,Sports,Tennis Ball,25.83,2,Canada
2100,266,2024-02-16,Sports,Water Bottle,190.65,1,Italy
2101,437,2024-01-25,Sports,Basketball,59.63,5,Germany
2102,292,2024-01-04,Electronics,Mouse,129.73,3,Germany
2103,289,2024-01-29,Home,Blanket,97.01,1,UK
2104,496,2024-02-16,Sports,Basketball,175.42,5,UK
2105,393,2024-01-13,Electronics,USB Cable,52.82,5,Germany
2106,490,2024-02-12,Home,Candle,139.47,2,Italy
2107,494,2024-01-05,Home,Candle,181.5,4,Spain
2108,209,2024-01-12,Home,Pillow,49.4,3,UK
2109,201,2024-02-13,Home,Candle,122.71,1,Canada
2110,161,2024-02-11,Sports,Water Bottle,82.28,4,Italy
2111,124,2024-02-23,Electronics,Webcam,77.83,5,France
2112,116,2024-02-02,Home,Pillow,60.12,3,Spain
2113,134,2024-02-17,Electronics,Webcam,22.97,5,Italy
2114,157,2024-02-04,Clothing,T-Shirt,116.92,4,Germany
2115,432,2024-01-13,Electronics,USB Cable,164.46,4,France
2116,478,2024-01-10,Home,Blanket,40.43,5,UK
2117,332,2024-02-03,Sports,Football,83.29,3,USA
2118,419,2024-02-23,Sports,Football,6.66,3,France
2119,177,2024-01-17,Clothing,Hat,108.81,2,Italy
2120,394,2024-02-29,Home,Chair,41.83,2,Canada
2121,257,2024-01-12,Electronics,Mouse,109.02,1,Italy
2122,165,2024-02-04,Home,Blanket,68.85,3,Canada
2123,436,2024-01-14,Clothing,Hat,36.84,3,Canada
2124,211,2024-02-19,Home,Blanket,31.78,4,USA
2125,292,2024-01-02,Sports,Basketball,79.18,4,France
2126,304,2024-01-13,Clothing,Sweater,120.09,1,USA
2127,189,2024-02-02,Electronics,Keyboard,152.54,1,France
2128,479,2024-02-08,Home,Candle,85.95,2,USA
2129,359,2024-01-24,Sports,Tennis Ball,104.2,4,USA
2130,103,2024-01-25,Sports,Water Bottle,192.51,1,UK
2131,284,2024-03-01,Home,Blanket,89.66,3,Canada
2132,459,2024-01-06,Sports,Water Bottle,8.09,3,Spain
2133,431,2024-02-27,Home,Blanket,32.44,2,Canada
2134,389,2024-01-01,Clothing,Jacket,32.34,4,Italy
2135,119,2024-01-04,Clothing,Hat,77.48,4,Italy
2136,180,2024-01-27,Clothing,Jacket,187.58,2,Spain
2137,442,2024-01-12,Home,Blanket,158.38,1,France
2138,204,2024-01-20,Sports,Tennis Ball,182.25,3,Germany
2139,264,2024-01-02,Electronics,Monitor,10.56,4,USA
2140,476,2024-02-25,Clothing,Sweater,14.07,4,Italy
2141,406,2024-02-16,Clothing,Jacket,24.52,3,Canada
2142,147,2024-01-27,Electronics,Mouse,193.9,4,France
2143,374,2024-01-29,Clothing,T-Shirt,65.73,4,UK
2144,165,2024-01-21,Home,Blanket,98.17,5,Canada
2145,164,2024-01-15,Clothing,Jacket,48.98,1,Spain
2146,148,2024-02-15,Sports,Tennis Ball,177.95,1,Canada
2147,215,2024-01-17,Clothing,Hat,69.08,4,Spain
2148,402,2024-02-03,Home,Chair,68.95,3,Spain
2149,174,2024-02-07,Electronics,USB Cable,128.22,2,Canada
2150,107,2024-01-10,Electronics,Keyboard,36.57,3,USA
2151,392,2024-01-31,Sports,Tennis Ball,41.61,5,France
2152,331,2024-01-14,Sports,Tennis Ball,111.45,1,Spain
2153,243,2024-02-11,Home,Candle,199.35,2,UK
2154,274,2024-02-21,Sports,Water Bottle,134.33,3,Italy
2155,365,2024-01-17,Electronics,Monitor,88.17,1,Germany
2156,164,2024-01-07,Clothing,Sweater,166.87,1,Germany
2157,464,2024-01-19,Clothing,Hat,64.87,4,Germany
2158,142,2024-02-25,Clothing,Sweater,164.91,5,Canada
2159,172,2024-02-23,Clothing,T-Shirt,43.74,3,Germany
2160,407,2024-02-19,Clothing,T-Shirt,161.05,3,Germany
2161,217,2024-02-14,Clothing,Hat,35.96,2,Spain
2162,424,2024-02-24,Clothing,Jacket,110.46,5,France
2163,203,2024-01-18,Electronics,USB Cable,62.82,5,France
2164,343,2024-01-30,Home,Chair,145.7,3,USA
2165,138,2024-01-17,Home,Chair,185.0,5,Germany
2166,134,2024-01-04,Sports,Basketball,33.04,2,Italy
2167,224,2024-01-26,Clothing,Sweater,81.24,2,Canada
2168,279,2024-01-05,Clothing,Hat,32.39,4,USA
2169,471,2024-02-17,Clothing,Jacket,91.46,3,Italy
2170,267,2024-01-01,Electronics,Webcam,65.68,1,Italy
2171,421,2024-02-08,Sports,Basketball,133.78,3,Italy
2172,163,2024-02-04,Sports,Basketball,18.73,3,UK
2173,120,2024-01-25,Home,Blanket,127.25,4,Germany
2174,186,2024-02-26,Sports,Tennis Ball,48.8,1,USA
2175,474,2024-02-08,Home,Chair,174.53,4,Italy
2176,459,2024-01-28,Sports,Football,129.42,3,Italy
2177,470,2024-02-16,Home,Candle,129.85,3,France
2178,441,2024-02-23,Home,Candle,21.2,1,Spain
2179,348,2024-01-16,Sports,Basketball,120.26,3,USA
2180,499,2024-02-22,Sports,Water Bottle,123.29,4,USA
2181,408,2024-01-07,Electronics,Webcam,23.51,2,UK
2182,397,2024-02-13,Sports,Water Bottle,145.07,1,UK
2183,431,2024-02-20,Sports,Water Bottle,116.8,5,USA
2184,304,2024-02-22,Sports,Football,47.13,2,USA
2185,422,2024-03-01,Home,Blanket,61.99,4,Italy
2186,114,2024-02-16,Sports,Tennis Ball,74.92,3,UK
2187,227,2024-01-18,Sports,Football,68.28,3,Italy
2188,182,2024-01-14,Home,Pillow,151.9,2,Italy
2189,355,2024-02-24,Electronics,Monitor,73.6,5,Spain
2190,216,2024-01-21,Home,Blanket,183.26,1,Spain
2191,307,2024-01-21,Sports,Basketball,152.53,2,UK
2192,462,2024-02-01,Home,Candle,162.15,3,Italy
2193,181,2024-01-11,Home,Blanket,26.74,5,UK
2194,359,2024-02-14,Home,Chair,82.6,1,Canada
2195,147,2024-01-06,Sports,Tennis Ball,33.42,3,Germany
2196,281,2024-01-26,Clothing,Sweater,25.21,3,Germany
2197,391,2024-01-06,Home,Chair,91.29,1,Canada
2198,380,2024-01-10,Home,Blanket,101.43,2,Canada
2199,215,2024-01-29,Clothing,Jacket,7.42,2,USA
2200,413,2024-01-31,Sports,Water Bottle,113.48,5,Canada
2201,311,2024-01-12,Sports,Water Bottle,150.62,3,Italy
2202,234,2024-01-28,Home,Candle,180.51,2,UK
2203,376,2024-01-23,Electronics,Keyboard,67.72,2,Italy
2204,375,2024-02-07,Clothing,T-Shirt,196.3,5,Spain
2205,343,2024-02-04,Home,Blanket,162.41,5,Canada
2206,468,2024-01-23,Clothing,Sweater,57.48,1,France
2207,416,2024-01-29,Sports,Water Bottle,17.61,2,USA
2208,386,2024-01-29,Electronics,Monitor,97.94,2,USA
2209,449,2024-01-23,Electronics,Monitor,116.1,1,Spain
2210,406,2024-02-01,Sports,Basketball,197.31,2,Spain
2211,331,2024-01-20,Home,Candle,50.35,5,France
2212,173,2024-02-19,Home,Blanket,194.32,1,Spain
2213,486,2024-01-23,Electronics,Mouse,124.7,5,France
2214,473,2024-01-11,Clothing,Jacket,196.06,2,Italy
2215,192,2024-01-02,Sports,Football,69.7,1,France
2216,393,2024-02-14,Sports,Water Bottle,79.35,4,Canada
2217,275,2024-01-12,Electronics,Monitor,74.26,4,UK
2218,355,2024-01-06,Clothing,Hat,83.28,2,UK
2219,431,2024-02-10,Electronics,Monitor,93.09,1,Germany
2220,231,2024-01-02,Electronics,Webcam,16.53,3,USA
2221,186,2024-01-01,Electronics,Mouse,68.74,3,USA
2222,390,2024-02-06,Home,Blanket,191.36,2,Spain
2223,417,2024-02-01,Clothing,Jacket,195.28,1,Italy
2224,449,2024-02-28,Clothing,Hat,116.93,4,Spain
2225,495,2024-01-12,Clothing,Sweater,10.92,1,Germany
2226,161,2024-02-21,Home,Candle,26.02,2,Germany
2227,365,2024-01-11,Electronics,USB Cable,42.67,2,Germany
2228,272,2024-03-01,Sports,Water Bottle,157.89,1,Spain
2229,383,2024-01-05,Home,Chair,76.31,2,Italy
2230,351,2024-01-13,Sports,Football,74.87,4,Italy
2231,437,2024-02-15,Electronics,Webcam,22.74,3,Germany
2232,388,2024-02-06,Sports,Basketball,60.1,2,France
2233,490,2024-01-13,Home,Pillow,83.83,4,USA
2234,351,2024-01-02,Sports,Football,67.7,4,Germany
2235,299,2024-01-20,Sports,Tennis Ball,155.31,1,Germany
2236,121,2024-01-13,Electronics,Monitor,178.96,5,Germany
2237,188,2024-02-11,Home,Blanket,109.19,1,UK
2238,297,2024-01-13,Home,Blanket,165.63,4,Spain
2239,360,2024-02-03,Clothing,Hat,137.82,1,Canada
2240,150,2024-01-30,Clothing,Jacket,143.92,1,Spain
2241,204,2024-02-01,Clothing,T-Shirt,13.82,4,Canada
2242,452,2024-01-08,Home,Blanket,181.36,3,Canada
2243,299,2024-02-22,Clothing,Hat,183.93,4,USA
2244,179,2024-01-10,Clothing,Hat,176.98,4,Spain
2245,392,2024-02-15,Home,Chair,188.35,3,France
2246,453,2024-01-01,Sports,Water Bottle,78.54,2,Italy
2247,498,2024-02-01,Home,Blanket,127.17,4,USA
2248,456,2024-02-19,Sports,Basketball,134.28,2,USA
2249,426,2024-01-08,Electronics,Keyboard,180.93,4,USA
2250,193,2024-02-04,Home,Chair,188.98,3,Spain
2251,466,2024-02-29,Sports,Tennis Ball,109.57,3,Italy
2252,391,2024-01-17,Electronics,Mouse,82.01,2,USA
2253,384,2024-02-24,Sports,Basketball,29.79,1,France
2254,345,2024-01-07,Electronics,Keyboard,12.42,4,Canada
2255,142,2024-02-18,Electronics,Keyboard,90.01,3,France
2256,478,2024-01-10,Sports,Football,134.26,5,Italy
2257,196,2024-02-19,Clothing,Hat,13.53,1,Canada
2258,274,2024-02-25,Home,Chair,73.27,2,Spain
2259,128,2024-01-26,Sports,Basketball,189.63,5,USA
2260,215,2024-01-12,Clothing,Hat,133.31,4,USA
2261,325,2024-01-05,Clothing,Hat,113.59,2,Germany
2262,262,2024-01-04,Electronics,Mouse,84.94,5,USA
2263,416,2024-02-16,Clothing,Hat,77.22,2,USA
2264,450,2024-01-15,Electronics,USB Cable,5.67,1,Italy
2265,298,2024-02-19,Electronics,Keyboard,153.62,1,Germany
2266,379,2024-01-05,Electronics,USB Cable,187.76,4,UK
2267,451,2024-02-09,Sports,Water Bottle,182.5,2,Spain
2268,351,2024-02-09,Home,Candle,196.13,4,France
2269,178,2024-01-30,Home,Chair,33.16,2,France
2270,231,2024-02-26,Clothing,Hat,149.3,4,Italy
2271,253,2024-01-10,Electronics,USB Cable,85.02,5,Italy
2272,216,2024-01-26,Clothing,Hat,45.58,4,France
2273,313,2024-01-30,Sports,Water Bottle,190.71,4,UK
2274,272,2024-01-21,Sports,Basketball,146.05,2,Canada
2275,211,2024-02-15,Clothing,Jacket,189.86,5,UK
2276,337,2024-02-05,Sports,Tennis Ball,130.58,2,France
2277,172,2024-01-31,Electronics,Webcam,132.19,3,Italy
2278,496,2024-02-25,Sports,Football,43.88,3,Germany
2279,180,2024-02-12,Sports,Water Bottle,40.16,4,USA
2280,455,2024-01-14,Sports,Basketball,58.3,5,Italy
2281,179,2024-02-11,Sports,Basketball,34.38,3,France
2282,225,2024-02-25,Clothing,Sweater,66.66,5,Germany
2283,476,2024-02-10,Electronics,Mouse,158.46,1,USA
2284,104,2024-02-28,Electronics,Monitor,171.26,3,UK
2285,203,2024-02-17,Clothing,Jacket,64.97,1,UK
2286,419,2024-02-28,Home,Pillow,97.64,2,UK
2287,255,2024-01-07,Clothing,Jacket,36.84,1,Germany
2288,416,2024-01-27,Clothing,Sweater,141.47,3,Spain
2289,227,2024-01-08,Clothing,Sweater,23.93,1,Canada
2290,295,2024-01-31,Sports,Water Bottle,38.24,1,Germany
2291,452,2024-02-22,Home,Pillow,119.05,2,France
2292,110,2024-02-01,Home,Candle,197.62,3,USA
2293,190,2024-01-09,Home,Pillow,183.77,1,Italy
2294,442,2024-01-13,Home,Candle,143.72,1,UK
2295,408,2024-02-21,Sports,Football,126.26,5,France
2296,186,2024-01-24,Home,Chair,105.12,5,USA
2297,350,2024-01-21,Clothing,T-Shirt,131.63,3,UK
2298,329,2024-01-28,Home,Blanket,58.2,4,Spain
2299,141,2024-01-22,Electronics,Keyboard,175.05,5,USA
2300,476,2024-02-06,Electronics,Monitor,79.23,4,France
2301,298,2024-01-03,Home,Pillow,70.45,5,Italy
2302,317,2024-01-27,Home,Chair,188.87,3,Germany
2303,198,2024-02-01,Home,Candle,21.24,4,Spain
2304,143,2024-02-21,Home,Blanket,9.49,2,Italy
2305,490,2024-01-07,Clothing,T-Shirt,39.54,1,Canada
2306,392,2024-02-21,Clothing,T-Shirt,173.42,1,Spain
2307,106,2024-02-17,Home,Blanket,35.47,4,Spain
2308,269,2024-02-20,Electronics,Webcam,28.79,2,Canada
2309,481,2024-02-29,Electronics,Keyboard,22.88,1,USA
2310,321,2024-02-20,Clothing,Jacket,14.75,1,France
2311,264,2024-02-10,Clothing,Sweater,164.42,4,Germany
2312,461,2024-01-12,Sports,Tennis Ball,147.66,5,Italy
2313,131,2024-01-29,Clothing,T-Shirt,20.51,2,UK
2314,173,2024-02-26,Clothing,T-Shirt,142.06,1,Canada
2315,195,2024-02-24,Home,Chair,36.67,5,UK
2316,407,2024-01-27,Home,Chair,88.17,3,Spain
2317,223,2024-02-03,Electronics,Monitor,59.88,2,USA
2318,131,2024-01-05,Sports,Tennis Ball,181.03,1,Germany
2319,486,2024-02-22,Sports,Football,136.44,4,USA
2320,481,2024-02-13,Electronics,Monitor,119.69,3,Spain
2321,448,2024-02-08,Electronics,Webcam,56.18,3,France
2322,283,2024-02-17,Sports,Tennis Ball,102.44,4,UK
2323,379,2024-02-17,Clothing,Jacket,119.51,1,Spain
2324,280,2024-01-27,Sports,Water Bottle,68.25,4,France
2325,337,2024-01-29,Clothing,Jacket,148.88,4,France
2326,112,2024-02-25,Clothing,Hat,79.38,2,France
2327,287,2024-01-01,Sports,Basketball,34.45,2,Canada
2328,148,2024-01-02,Sports,Water Bottle,34.23,3,Canada
2329,111,2024-02-01,Sports,Basketball,64.19,5,UK
2330,216,2024-01-13,Sports,Water Bottle,89.41,2,France
2331,440,2024-01-04,Home,Blanket,18.05,3,Spain
2332,344,2024-02-08,Home,Chair,50.85,4,Italy
2333,210,2024-01-27,Sports,Football,191.59,2,UK
2334,422,2024-01-20,Sports,Football,121.83,5,UK
2335,274,2024-02-16,Home,Chair,77.07,4,USA
2336,109,2024-01-29,Home,Pillow,52.99,3,Spain
2337,219,2024-02-28,Home,Pillow,158.43,5,UK
2338,395,2024-02-20,Home,Chair,180.86,3,Italy
2339,423,2024-02-06,Clothing,Jacket,163.6,2,France
2340,388,2024-01-31,Electronics,Monitor,104.64,1,France
2341,484,2024-01-10,Home,Blanket,108.2,4,Germany
2342,472,2024-01-18,Electronics,USB Cable,80.97,2,Italy
2343,494,2024-01-18,Clothing,Hat,170.32,1,France
2344,226,2024-01-15,Electronics,Monitor,74.45,5,France
2345,387,2024-01-10,Home,Candle,99.52,3,Germany
2346,374,2024-01-13,Clothing,T-Shirt,62.65,1,Spain
2347,199,2024-02-03,Home,Chair,159.19,4,Spain
2348,105,2024-01-20,Home,Chair,33.09,1,USA
2349,433,2024-02-11,Sports,Football,76.88,2,France
2350,420,2024-01-25,Clothing,Sweater,152.9,1,UK
2351,333,2024-01-18,Clothing,Sweater,60.53,5,Canada
2352,265,2024-01-02,Electronics,Mouse,174.21,5,France
2353,288,2024-01-10,Home,Pillow,112.27,4,Spain
2354,265,2024-01-26,Clothing,Hat,124.55,1,Spain
2355,244,2024-01-21,Electronics,Webcam,15.89,2,France
2356,132,2024-02-29,Electronics,Keyboard,34.56,5,Canada
2357,465,2024-01-16,Electronics,Monitor,194.6,3,USA
2358,311,2024-01-22,Electronics,USB Cable,83.11,1,Germany
2359,313,2024-02-11,Sports,Basketball,111.88,1,Italy
2360,206,2024-01-29,Clothing,T-Shirt,153.74,3,Canada
2361,222,2024-01-04,Electronics,Mouse,130.37,2,France
2362,121,2024-01-03,Clothing,Jacket,190.24,2,Germany
2363,263,2024-01-21,Sports,Water Bottle,8.75,3,France
2364,112,2024-02-12,Sports,Football,12.83,5,USA
2365,206,2024-01-15,Sports,Football,73.13,1,Germany
2366,288,2024-02-02,Clothing,Sweater,46.49,5,USA
2367,421,2024-02-17,Home,Candle,113.47,5,France
2368,181,2024-02-23,Clothing,Hat,70.22,3,UK
2369,301,2024-01-08,Home,Pillow,10.62,5,Spain
2370,443,2024-02-02,Sports,Basketball,41.04,1,France
2371,154,2024-02-17,Clothing,Jacket,153.15,3,Italy
2372,453,2024-02-13,Clothing,Hat,75.38,1,Spain
2373,420,2024-01-15,Home,Chair,104.66,3,USA
2374,210,2024-02-23,Clothing,Hat,45.24,4,Spain
2375,267,2024-01-30,Sports,Basketball,184.56,4,Germany
2376,405,2024-01-19,Clothing,T-Shirt,125.19,1,Italy
2377,115,2024-02-09,Electronics,Mouse,189.62,1,UK
2378,327,2024-01-25,Clothing,T-Shirt,15.44,2,Spain
2379,197,2024-01-28,Home,Blanket,59.6,1,UK
2380,494,2024-01-03,Electronics,Monitor,32.66,4,Italy
2381,204,2024-01-08,Electronics,USB Cable,39.04,1,USA
2382,471,2024-01-16,Sports,Tennis Ball,57.66,5,France
2383,132,2024-02-16,Clothing,Jacket,17.71,4,USA
2384,119,2024-02-01,Sports,Water Bottle,85.42,1,Germany
2385,122,2024-02-12,Electronics,Monitor,143.43,4,Canada
2386,236,2024-01-02,Home,Chair,50.79,4,Italy
2387,100,2024-02-11,Electronics,Webcam,167.9,4,Germany
2388,459,2024-02-01,Clothing,T-Shirt,60.87,1,Germany
2389,288,2024-01-30,Sports,Basketball,77.79,3,Spain
2390,382,2024-02-04,Clothing,Hat,148.36,3,France
2391,189,2024-02-07,Sports,Tennis Ball,96.16,3,Italy
2392,249,2024-01-10,Sports,Water Bottle,75.26,4,USA
2393,408,2024-01-17,Clothing,Hat,185.32,4,France
2394,485,2024-02-04,Clothing,T-Shirt,71.97,2,Germany
2395,274,2024-02-04,Clothing,Jacket,195.56,2,Italy
2396,454,2024-01-26,Electronics,USB Cable,176.74,5,Germany
2397,121,2024-02-03,Electronics,Webcam,5.79,5,Spain
2398,184,2024-02-17,Clothing,Hat,100.39,3,Spain
2399,291,2024-02-05,Sports,Water Bottle,47.72,3,Spain
2400,308,2024-02-14,Electronics,Keyboard,129.89,4,Canada
2401,455,2024-02-27,Clothing,T-Shirt,179.17,5,Italy
2402,155,2024-02-01,Clothing,T-Shirt,140.51,3,Canada
2403,486,2024-01-26,Home,Chair,110.68,1,Italy
2404,197,2024-01-02,Electronics,Mouse,62.68,2,Canada
2405,497,2024-02-13,Electronics,Mouse,54.42,1,France
2406,283,2024-02-12,Sports,Football,141.07,3,UK
2407,298,2024-01-24,Clothing,Hat,88.56,5,France
2408,425,2024-02-09,Electronics,USB Cable,195.52,4,UK
2409,279,2024-01-02,Home,Pillow,172.93,4,Italy
2410,375,2024-02-19,Electronics,USB Cable,139.28,5,UK
2411,450,2024-02-01,Electronics,USB Cable,12.54,4,Italy
2412,144,2024-01-31,Home,Blanket,21.18,1,France
2413,294,2024-02-17,Home,Chair,122.7,4,USA
2414,265,2024-01-20,Sports,Basketball,124.67,1,USA
2415,450,2024-01-09,Electronics,Webcam,91.66,5,Canada
2416,337,2024-01-18,Sports,Football,54.37,1,Spain
2417,364,2024-02-01,Clothing,Sweater,62.21,2,USA
2418,248,2024-02-08,Home,Pillow,26.39,2,Italy
2419,139,2024-01-13,Sports,Water Bottle,53.56,4,Italy
2420,481,2024-02-21,Clothing,Sweater,13.56,2,Canada
2421,274,2024-02-25,Sports,Basketball,144.2,1,USA
2422,184,2024-01-09,Clothing,T-Shirt,90.43,3,Italy
2423,457,2024-01-28,Electronics,Webcam,180.05,3,Spain
2424,378,2024-01-07,Sports,Water Bottle,11.54,4,Germany
2425,459,2024-01-28,Electronics,Mouse,22.01,3,France
2426,305,2024-02-02,Clothing,Jacket,28.6,2,USA
2427,392,2024-01-12,Clothing,Sweater,133.67,5,UK
2428,385,2024-01-17,Sports,Football,194.32,2,Germany
2429,311,2024-01-08,Electronics,Keyboard,44.48,3,Canada
2430,482,2024-02-14,Sports,Football,77.51,5,Italy
2431,106,2024-01-08,Home,Blanket,64.15,2,UK
2432,224,2024-02-25,Sports,Basketball,41.79,4,France
2433,345,2024-01-14,Electronics,Keyboard,80.63,5,Italy
2434,136,2024-01-10,Clothing,Jacket,172.93,1,France
2435,362,2024-01-05,Clothing,Jacket,127.25,4,Italy
2436,420,2024-01-24,Clothing,Hat,84.25,4,USA
2437,264,2024-02-19,Sports,Football,42.56,3,France
2438,330,2024-02-08,Clothing,Jacket,98.48,5,France
2439,430,2024-02-25,Clothing,Jacket,121.8,3,France
2440,495,2024-01-05,Sports,Football,86.38,5,USA
2441,460,2024-02-27,Clothing,T-Shirt,77.06,4,UK
2442,337,2024-02-11,Home,Candle,168.08,5,UK
