order_id,customer_id,order_date,product_category,product_name,price,quantity,country
1309,255,2024-02-21,Electronics,Jacket,152.53,9,USA
1310,243,2024-02-01,Sports,T-Shirt,38.59,5,USA
1311,242,2024-02-06,Home,Basketball,118.89,9,Spain
1312,449,2024-02-08,Home,T-Shirt,130.45,1,Canada
1313,232,2024-02-29,Sports,Hat,23.46,10,Spain
1314,447,2024-02-04,Home,Pillow,4.48,1,Spain
1315,444,2024-03-01,Electronics,Monitor,62.02,3,UK
1316,162,2024-02-13,Electronics,Water Bottle,75.91,5,Spain
1317,214,2024-01-04,Home,Pillow,138.2,2,USA
1318,300,2024-01-13,Sports,Blanket,264.91,10,Spain
1319,215,2024-02-14,Home,Football,167.64,1,Canada
1320,268,2024-01-20,Sports,Mouse,5.76,4,Italy
1321,112,2024-02-07,Clothing,Candle,57.02,4,Canada
1322,274,2024-02-23,Home,Monitor,59.18,1,USA
1323,497,2024-02-08,Home,Football,160.13,6,USA
1324,143,2024-01-04,Clothing,USB Cable,64.44,2,Italy
1325,165,2024-01-04,Sports,Football,70.63,8,USA
1326,152,2024-02-13,Home,Webcam,16.59,2,France
1327,149,2024-02-09,Electronics,Basketball,155.54,8,USA
1328,332,2024-01-25,Electronics,Water Bottle,116.42,4,USA
1329,273,2024-02-11,Electronics,USB Cable,113.51,6,Canada
1330,155,2024-01-07,Clothing,Webcam,184.06,6,Italy
1331,199,2024-02-27,Electronics,Hat,59.72,3,Spain
1332,417,2024-01-29,Sports,Jacket,25.22,5,USA
1333,165,2024-01-20,Clothing,Tennis Ball,46.75,3,Italy
1334,174,2024-01-10,Home,Tennis Ball,145.58,8,UK
1335,104,2024-02-03,Clothing,T-Shirt,58.94,10,Italy
1336,127,2024-01-28,Electronics,Chair,160.48,10,Italy
1337,135,2024-01-22,Electronics,Sweater,206.11,2,Germany
1338,454,2024-01-22,Sports,Candle,95.43,4,USA
1339,332,2024-02-26,Home,USB Cable,63.09,6,Spain
1340,214,2024-02-14,Home,Sweater,135.16,3,France
1341,476,2024-02-19,Electronics,Pillow,39.09,4,Italy
1342,103,2024-01-24,Clothing,Mouse,78.33,8,USA
1343,172,2024-01-19,Electronics,Basketball,164.28,3,USA
1344,115,2024-01-13,Sports,Hat,23.86,6,Spain
1345,189,2024-01-22,Electronics,Jacket,50.9,5,Italy
1346,234,2024-02-28,Sports,Mouse,160.37,1,France
1347,435,2024-02-20,Electronics,Monitor,120.62,6,France
1348,222,2024-01-24,Home,Chair,250.28,7,France
1349,464,2024-01-05,Sports,Keyboard,125.02,9,Italy
1350,197,2024-01-13,Clothing,Tennis Ball,69.9,3,Spain
1351,225,2024-02-28,Electronics,Webcam,140.77,6,UK
1352,176,2024-01-21,Home,T-Shirt,182.57,6,Italy
1353,164,2024-02-24,Electronics,Basketball,218.28,7,Italy
1354,439,2024-02-09,Clothing,Keyboard,66.99,2,UK
1355,355,2024-02-03,Home,Basketball,67.78,2,Germany
1356,455,2024-01-31,Electronics,Water Bottle,74.5,4,Spain
1357,398,2024-02-11,Clothing,Keyboard,68.17,9,France
1358,220,2024-01-26,Sports,Hat,128.93,10,Germany
1359,180,2024-02-29,Electronics,Candle,126.74,1,Italy
1360,143,2024-01-19,Electronics,Tennis Ball,57.19,10,France
1361,362,2024-02-09,Home,Pillow,52.98,2,France
1362,288,2024-02-21,Home,Tennis Ball,52.42,7,Canada
1363,326,2024-01-15,Clothing,Blanket,60.54,3,UK
1364,356,2024-02-02,Home,Monitor,187.88,6,USA
1365,136,2024-01-24,Clothing,Webcam,50.03,10,Spain
1366,268,2024-01-17,Electronics,Candle,33.51,3,Canada
1367,485,2024-02-15,Sports,Blanket,112.28,8,Italy
1368,277,2024-02-20,Electronics,Water Bottle,184.77,10,France
1369,434,2024-02-02,Clothing,Sweater,58.25,6,France
1370,219,2024-02-03,Sports,Water Bottle,86.4,5,UK
1371,196,2024-01-28,Clothing,Basketball,83.25,6,USA
1372,291,2024-01-09,Clothing,Hat,247.57,6,France
1373,437,2024-02-23,Electronics,Candle,29.79,8,Spain
1374,485,2024-01-26,Home,Candle,153.75,9,Italy
1375,116,2024-02-29,Electronics,Jacket,250.22,8,Germany
1376,422,2024-02-21,Electronics,Water Bottle,31.74,6,USA
1377,373,2024-01-25,Sports,Sweater,23.28,3,France
1378,427,2024-02-27,Clothing,Blanket,39.04,2,Canada
1379,116,2024-02-22,Sports,Football,51.2,10,France
1380,245,2024-01-14,Home,Hat,190.33,1,France
1381,129,2024-01-24,Sports,Keyboard,98.3,4,France
1382,180,2024-01-08,Electronics,Sweater,123.87,6,France
1383,205,2024-01-09,Electronics,Hat,63.81,2,Canada
1384,409,2024-02-06,Electronics,Chair,138.88,4,UK
1385,203,2024-01-01,Home,Sweater,22.02,3,Germany
1386,226,2024-02-03,Electronics,Pillow,139.63,5,USA
1387,477,2024-01-06,Sports,Pillow,44.11,6,France
1388,413,2024-02-22,Home,Sweater,71.19,3,Spain
1389,321,2024-01-30,Home,Basketball,129.11,7,France
1390,457,2024-03-01,Clothing,Keyboard,247.19,8,UK
1391,421,2024-02-04,Clothing,Blanket,88.73,10,France
1392,310,2024-02-18,Electronics,Monitor,24.75,7,Germany
1393,492,2024-02-19,Electronics,Pillow,128.84,4,Canada
1394,359,2024-01-03,Clothing,Football,10.15,9,France
1395,275,2024-02-17,Electronics,Basketball,78.57,5,UK
1396,158,2024-02-15,Electronics,Hat,81.32,6,France
1397,336,2024-01-05,Electronics,Webcam,127.63,2,Canada
1398,341,2024-02-22,Home,Chair,49.63,7,Germany
1399,151,2024-01-12,Electronics,Blanket,72.27,10,Canada
1400,139,2024-02-12,Sports,Monitor,43.35,10,Canada
1401,210,2024-02-15,Clothing,Webcam,41.8,6,Italy
1402,425,2024-02-21,Sports,USB Cable,77.89,9,USA
1403,406,2024-01-01,Electronics,USB Cable,154.18,3,UK
1404,222,2024-01-13,Home,Mouse,92.77,3,UK
1405,198,2024-02-13,Clothing,Keyboard,221.78,10,Italy
1406,440,2024-01-11,Clothing,T-Shirt,95.53,10,Italy
1407,267,2024-01-21,Sports,Jacket,184.77,2,France
1408,161,2024-01-15,Clothing,T-Shirt,74.23,10,USA
1409,305,2024-02-11,Sports,Blanket,117.81,6,Canada
1410,133,2024-02-12,Clothing,Candle,11.0,4,France
1411,254,2024-02-19,Home,Football,87.94,8,Canada
1412,228,2024-01-07,Clothing,Pillow,112.27,1,UK
1413,189,2024-02-10,Electronics,Pillow,9.76,5,Germany
1414,399,2024-01-29,Sports,Basketball,142.89,8,Canada
1415,110,2024-02-09,Sports,Monitor,49.07,4,Italy
1416,224,2024-02-09,Home,Mouse,28.35,7,UK
1417,203,2024-01-10,Clothing,Basketball,98.85,10,Spain
1418,406,2024-03-01,Home,Tennis Ball,37.77,4,Spain
1419,489,2024-01-03,Sports,Tennis Ball,212.25,4,Italy
1420,475,2024-01-22,Clothing,Chair,62.29,8,Spain
1421,227,2024-02-21,Home,Sweater,142.66,2,France
1422,422,2024-01-01,Sports,USB Cable,21.69,3,USA
1423,424,2024-01-10,Home,Jacket,13.84,3,Germany
1424,204,2024-01-16,Clothing,USB Cable,113.04,9,Canada
1425,469,2024-01-13,Home,Sweater,24.03,7,UK
1426,246,2024-02-06,Electronics,Basketball,50.63,7,USA
1427,284,2024-01-26,Sports,Basketball,126.03,6,Germany
1428,412,2024-02-17,Electronics,Basketball,129.83,7,USA
1429,490,2024-01-25,Home,Football,209.46,5,Germany
1430,375,2024-01-10,Clothing,Hat,57.09,1,France
1431,245,2024-01-25,Sports,Football,99.79,2,Canada
1432,179,2024-02-28,Sports,T-Shirt,11.2,4,Spain
1433,471,2024-01-24,Home,Water Bottle,201.0,2,Spain
1434,291,2024-01-25,Sports,Tennis Ball,101.18,7,USA
1435,309,2024-02-26,Sports,Mouse,61.82,2,Canada
1436,199,2024-02-18,Clothing,Tennis Ball,165.63,1,Germany
1437,463,2024-02-01,Sports,Blanket,140.57,1,Spain
1438,226,2024-01-16,Clothing,Football,262.14,9,Spain
1439,461,2024-02-13,Home,Keyboard,44.67,4,Spain
1440,175,2024-01-17,Home,Jacket,9.97,3,Spain
1441,464,2024-02-28,Sports,Water Bottle,184.14,6,Germany
1442,196,2024-02-26,Home,Basketball,213.24,10,Spain
1443,254,2024-02-02,Clothing,Tennis Ball,215.71,6,USA
1444,425,2024-02-06,Home,Chair,31.27,10,Spain
1445,303,2024-02-14,Electronics,Blanket,148.66,2,USA
1446,149,2024-01-05,Home,Water Bottle,113.94,4,Canada
1447,190,2024-01-24,Home,Jacket,28.41,10,Germany
1448,156,2024-01-29,Electronics,Jacket,36.47,2,Italy
1449,488,2024-01-13,Home,Pillow,56.98,7,USA
1450,425,2024-01-11,Clothing,Monitor,19.86,8,UK
1451,132,2024-01-22,Home,Webcam,44.84,2,Spain
1452,489,2024-01-07,Sports,Mouse,73.36,7,Spain
1453,398,2024-02-20,Home,Mouse,26.34,2,France
1454,408,2024-02-03,Sports,Pillow,97.44,10,Germany
1455,319,2024-01-22,Electronics,Candle,131.61,3,UK
1456,440,2024-01-26,Clothing,Football,224.44,5,Italy
1457,151,2024-01-01,Electronics,Water Bottle,175.35,10,USA
1458,408,2024-01-08,Sports,Chair,78.71,3,Spain
1459,437,2024-02-25,Electronics,Water Bottle,91.48,4,Spain
1460,264,2024-01-02,Clothing,Blanket,209.96,6,Spain
1461,327,2024-01-15,Electronics,Water Bottle,91.64,4,UK
1462,319,2024-03-01,Electronics,Football,136.32,6,Germany
1463,199,2024-02-15,Sports,T-Shirt,15.03,5,UK
1464,444,2024-02-05,Electronics,Basketball,256.51,9,France
1465,439,2024-02-04,Home,Jacket,49.16,2,USA
1466,322,2024-02-15,Clothing,Keyboard,264.82,7,France
1467,492,2024-01-18,Sports,Hat,83.96,9,Spain
1468,169,2024-02-29,Sports,Football,85.28,10,Italy
1469,214,2024-02-29,Electronics,Monitor,103.11,3,Spain
1470,428,2024-02-20,Electronics,Basketball,59.13,8,UK
1471,144,2024-01-08,Home,Monitor,214.62,10,Spain
1472,159,2024-02-06,Home,Chair,171.14,7,Germany
1473,477,2024-01-01,Electronics,Blanket,176.29,3,Italy
1474,298,2024-01-28,Sports,Candle,201.76,9,Germany
1475,439,2024-02-08,Clothing,T-Shirt,111.07,5,Italy
1476,335,2024-01-21,Clothing,Hat,97.91,10,Spain
1477,333,2024-01-10,Home,Chair,126.9,8,Germany
1478,263,2024-01-20,Home,Monitor,264.79,2,France
1479,423,2024-02-23,Home,Sweater,53.13,8,USA
1480,270,2024-01-10,Clothing,Jacket,147.92,6,Italy
1481,497,2024-01-12,Electronics,Water Bottle,90.99,5,USA
1482,380,2024-01-26,Electronics,Pillow,121.43,7,Italy
1483,300,2024-01-26,Clothing,Webcam,140.99,8,Spain
1484,199,2024-02-14,Home,Football,36.83,10,Italy
1485,127,2024-02-24,Electronics,Pillow,169.25,6,Canada
1486,326,2024-02-14,Home,Tennis Ball,113.4,10,Canada
1487,483,2024-01-13,Clothing,Monitor,114.2,6,USA
1488,447,2024-02-20,Home,Sweater,271.86,10,Spain
1489,186,2024-02-29,Clothing,Mouse,87.88,7,Canada
1490,126,2024-01-08,Clothing,Pillow,233.42,5,Canada
1491,117,2024-01-08,Clothing,Sweater,71.93,3,Canada
1492,434,2024-02-17,Clothing,Football,171.09,4,UK
1493,423,2024-02-11,Sports,Tennis Ball,3.97,2,USA
1494,162,2024-02-01,Clothing,T-Shirt,72.82,1,France
1495,240,2024-02-14,Sports,Webcam,38.43,2,Spain
1496,459,2024-01-28,Clothing,Chair,18.94,10,Spain
1497,375,2024-01-12,Clothing,Football,74.21,7,Italy
1498,371,2024-02-01,Electronics,Webcam,100.67,5,Spain
1499,433,2024-01-08,Electronics,T-Shirt,27.99,7,Spain
1500,192,2024-01-01,Sports,Tennis Ball,31.39,6,Germany
1501,205,2024-02-11,Home,T-Shirt,68.97,8,USA
1502,163,2024-02-02,Home,Candle,150.66,7,France
1503,436,2024-01-01,Electronics,Hat,18.0,3,Italy
1504,250,2024-02-12,Clothing,Basketball,82.16,8,Germany
1505,280,2024-02-08,Home,T-Shirt,134.5,4,Canada
1506,118,2024-01-13,Clothing,Hat,130.23,8,Canada
1507,408,2024-02-05,Clothing,Hat,75.91,2,France
1508,138,2024-02-05,Electronics,Candle,63.32,2,France
1509,333,2024-01-06,Clothing,Pillow,279.27,7,Germany
1510,204,2024-01-05,Clothing,Chair,124.42,8,Spain
1511,431,2024-02-22,Electronics,Sweater,174.66,5,Italy
1512,322,2024-01-25,Home,Webcam,27.43,6,USA
1513,372,2024-01-08,Electronics,Football,34.95,7,UK
1514,270,2024-02-19,Sports,Chair,261.12,1,UK
1515,105,2024-01-07,Home,Basketball,111.11,7,Italy
1516,163,2024-01-12,Home,Pillow,16.77,9,Spain
1517,392,2024-02-25,Electronics,Candle,90.32,8,Canada
1518,262,2024-03-01,Sports,Basketball,58.36,1,Germany
1519,404,2024-02-26,Clothing,Water Bottle,119.31,3,USA
1520,451,2024-02-02,Clothing,Jacket,41.26,4,Spain
1521,236,2024-01-04,Home,Chair,69.43,3,Spain
1522,334,2024-01-12,Sports,Tennis Ball,228.03,2,UK
1523,241,2024-03-01,Clothing,Basketball,60.71,6,UK
1524,308,2024-02-19,Clothing,Blanket,135.64,10,Spain
1525,222,2024-03-01,Clothing,Keyboard,118.36,9,Spain
1526,246,2024-02-05,Home,Football,114.33,8,Spain
1527,360,2024-02-29,Home,Sweater,141.51,7,Spain
1528,163,2024-01-26,Electronics,Webcam,35.13,3,Spain
1529,317,2024-02-14,Home,Chair,197.53,7,Spain
1530,411,2024-01-03,Electronics,Basketball,184.11,5,Canada
1531,189,2024-01-05,Clothing,Chair,106.72,7,France
1532,353,2024-01-25,Home,Hat,101.23,3,Spain
1533,227,2024-02-23,Home,Monitor,50.52,8,UK
1534,209,2024-01-01,Home,Basketball,169.2,7,Italy
1535,118,2024-02-29,Clothing,Water Bottle,13.86,5,Germany
1536,335,2024-01-22,Home,Candle,34.66,6,Spain
1537,195,2024-01-26,Electronics,Blanket,16.16,9,Canada
1538,143,2024-02-03,Electronics,Sweater,20.02,2,USA
1539,179,2024-02-19,Home,Chair,66.17,6,UK
1540,286,2024-01-28,Clothing,Hat,32.19,2,Spain
1541,324,2024-01-11,Clothing,Hat,77.04,2,UK
1542,463,2024-01-13,Electronics,Keyboard,36.87,3,France
1543,315,2024-02-17,Sports,Blanket,53.9,2,France
1544,440,2024-01-18,Sports,USB Cable,93.5,1,Italy
1545,449,2024-02-15,Home,Hat,219.5,9,Germany
1546,471,2024-02-29,Home,Basketball,32.9,4,Italy
1547,110,2024-01-09,Clothing,Hat,53.44,2,USA
1548,447,2024-02-23,Clothing,Pillow,140.88,2,France
1549,345,2024-01-19,Home,Pillow,30.25,8,Canada
1550,416,2024-01-10,Electronics,Jacket,76.61,8,Italy
1551,234,2024-02-14,Home,Sweater,65.52,3,Spain
1552,473,2024-02-02,Sports,Jacket,183.23,2,Spain
1553,424,2024-01-10,Sports,T-Shirt,38.57,10,UK
1554,198,2024-02-29,Sports,Sweater,9.3,10,USA
1555,126,2024-01-25,Electronics,Tennis Ball,102.87,6,Canada
1556,272,2024-01-28,Home,Football,77.07,5,UK
1557,156,2024-01-18,Sports,Candle,261.0,6,Canada
1558,263,2024-02-27,Electronics,Keyboard,7.17,8,Spain
1559,481,2024-01-21,Home,Hat,143.87,3,USA
1560,320,2024-01-12,Sports,Pillow,61.52,9,USA
1561,149,2024-02-12,Home,Webcam,85.58,7,UK
1562,284,2024-02-17,Home,Candle,71.57,7,Canada
1563,399,2024-01-25,Home,Mouse,28.83,6,USA
1564,121,2024-02-07,Electronics,Jacket,191.09,1,USA
1565,379,2024-02-09,Sports,Candle,190.32,3,Germany
1566,469,2024-01-10,Home,Keyboard,23.42,2,Spain
1567,229,2024-02-27,Clothing,Candle,52.71,7,France
1568,134,2024-01-31,Electronics,Football,27.22,3,Spain
1569,166,2024-01-19,Electronics,Webcam,24.78,8,Spain
1570,303,2024-02-01,Clothing,Keyboard,68.76,4,France
1571,387,2024-02-19,Clothing,Water Bottle,98.08,9,Canada
1572,101,2024-01-11,Electronics,T-Shirt,142.99,9,France
1573,357,2024-02-15,Sports,Candle,156.97,10,Spain
1574,237,2024-02-05,Clothing,Keyboard,55.34,4,Canada
1575,249,2024-01-03,Electronics,Hat,226.25,3,Italy
1576,126,2024-02-11,Electronics,Jacket,93.5,4,Spain
1577,277,2024-02-10,Clothing,Candle,24.53,1,UK
1578,469,2024-01-09,Electronics,Tennis Ball,57.92,4,Spain
1579,105,2024-02-22,Clothing,Chair,117.45,5,Canada
1580,231,2024-01-02,Home,USB Cable,235.5,10,Italy
1581,420,2024-02-10,Home,Sweater,64.23,2,Canada
1582,397,2024-02-10,Electronics,Basketball,73.35,1,UK
1583,175,2024-02-27,Clothing,Football,65.03,9,Canada
1584,190,2024-01-13,Home,Basketball,89.86,3,UK
1585,183,2024-02-26,Clothing,Sweater,199.19,5,USA
1586,173,2024-01-05,Sports,Basketball,47.83,9,USA
1587,470,2024-02-03,Electronics,T-Shirt,163.76,2,France
1588,110,2024-01-08,Sports,Mouse,17.69,4,UK
1589,173,2024-03-01,Electronics,Mouse,281.98,6,Germany
1590,476,2024-02-22,Sports,Blanket,24.28,8,Italy
1591,388,2024-02-27,Home,Basketball,44.61,9,Canada
1592,224,2024-01-04,Sports,Blanket,5.28,4,USA
1593,378,2024-01-19,Electronics,Webcam,227.67,9,Canada
1594,100,2024-02-28,Home,T-Shirt,45.11,8,Canada
1595,280,2024-02-11,Sports,Chair,258.24,9,Spain
1596,466,2024-02-22,Electronics,USB Cable,32.68,1,Canada
1597,152,2024-01-19,Sports,Blanket,111.78,4,UK
1598,143,2024-02-27,Clothing,Webcam,33.89,7,Germany
1599,271,2024-02-08,Clothing,Sweater,17.62,10,Germany
1600,246,2024-01-23,Sports,Monitor,188.15,2,UK
1601,464,2024-02-21,Home,Mouse,129.32,1,Italy
1602,435,2024-01-10,Home,Chair,51.17,6,Italy
1603,134,2024-01-08,Sports,Tennis Ball,33.79,5,Canada
1604,193,2024-02-19,Sports,Tennis Ball,54.66,1,France
1605,455,2024-01-27,Electronics,Chair,93.2,3,France
1606,314,2024-02-05,Sports,Water Bottle,158.8,10,France
1607,142,2024-02-07,Home,Basketball,75.72,3,UK
1608,101,2024-01-14,Electronics,Monitor,128.62,5,USA
1609,130,2024-02-28,Sports,Candle,220.11,2,UK
1610,335,2024-01-10,Sports,Basketball,33.06,8,USA
1611,482,2024-01-09,Home,Keyboard,94.46,2,Spain
1612,317,2024-01-24,Clothing,Mouse,122.73,5,France
1613,404,2024-02-25,Electronics,T-Shirt,22.43,1,USA
1614,225,2024-01-05,Home,Webcam,95.07,1,Canada
1615,491,2024-01-12,Home,Basketball,112.82,6,France
1616,310,2024-02-16,Electronics,Pillow,202.44,9,UK
1617,156,2024-01-10,Sports,Mouse,169.86,3,Germany
1618,182,2024-01-01,Sports,Water Bottle,157.08,2,Germany
1619,464,2024-02-23,Home,Candle,162.61,7,Canada
1620,239,2024-01-06,Home,Basketball,98.32,5,Germany
1621,128,2024-01-15,Sports,Basketball,171.86,1,Germany
1622,139,2024-02-22,Home,Water Bottle,33.95,6,Italy
1623,294,2024-01-11,Home,Monitor,160.62,3,UK
1624,155,2024-01-07,Sports,Monitor,133.63,8,USA
1625,222,2024-01-19,Home,T-Shirt,15.73,9,USA
1626,487,2024-02-28,Sports,Chair,114.2,10,Canada
1627,237,2024-01-06,Home,Webcam,198.96,7,USA
1628,124,2024-01-21,Sports,Monitor,6.19,8,Italy
1629,244,2024-01-26,Electronics,Hat,129.37,9,Canada
1630,459,2024-02-13,Sports,Monitor,47.92,9,USA
1631,357,2024-02-21,Home,T-Shirt,119.85,6,France
1632,400,2024-02-25,Clothing,Monitor,52.37,2,USA
1633,420,2024-01-06,Sports,Jacket,232.79,4,Italy
1634,467,2024-01-11,Clothing,Pillow,151.98,5,UK
1635,284,2024-02-09,Clothing,Football,161.72,6,Canada
1636,206,2024-02-09,Electronics,Keyboard,141.04,8,USA
1637,107,2024-01-10,Clothing,Blanket,98.06,5,UK
1638,186,2024-02-29,Clothing,Chair,21.33,7,UK
1639,280,2024-01-06,Electronics,Keyboard,130.38,10,UK
1640,342,2024-01-17,Home,Basketball,105.6,2,France
1641,120,2024-01-24,Electronics,Pillow,111.67,7,Spain
1642,166,2024-01-29,Electronics,Candle,81.27,6,Germany
1643,330,2024-01-17,Home,Webcam,135.87,8,Spain
1644,225,2024-02-14,Home,Keyboard,215.49,10,France
1645,181,2024-02-06,Clothing,Football,69.67,10,Spain
1646,147,2024-01-23,Sports,Water Bottle,120.75,2,USA
1647,143,2024-01-12,Sports,USB Cable,134.79,6,France
1648,268,2024-01-05,Home,Candle,230.06,5,Canada
1649,459,2024-02-17,Sports,Football,83.4,5,Germany
1650,179,2024-03-01,Clothing,Basketball,107.65,2,Germany
1651,116,2024-02-08,Home,Football,121.03,4,Italy
1652,320,2024-01-31,Clothing,T-Shirt,45.17,6,Italy
1653,450,2024-01-28,Clothing,Candle,77.17,5,Canada
1654,135,2024-01-18,Sports,Football,46.22,9,Italy
1655,314,2024-02-03,Home,Hat,34.94,5,USA
1656,319,2024-01-22,Sports,Chair,48.12,7,France
1657,343,2024-02-04,Electronics,Sweater,72.38,7,France
1658,105,2024-02-05,Sports,T-Shirt,185.99,3,Germany
1659,174,2024-01-21,Clothing,Blanket,24.5,1,Canada
1660,355,2024-02-25,Home,Blanket,122.14,4,UK
1661,366,2024-02-16,Electronics,USB Cable,282.27,1,Spain
1662,330,2024-02-10,Home,Mouse,46.47,9,France
1663,456,2024-02-04,Clothing,Sweater,25.47,9,Canada
1664,447,2024-02-06,Electronics,Monitor,101.47,7,UK
1665,257,2024-02-02,Home,USB Cable,113.4,5,France
1666,310,2024-01-23,Electronics,Pillow,134.5,6,USA
1667,190,2024-01-30,Electronics,Tennis Ball,30.22,3,Canada
1668,377,2024-01-28,Clothing,Tennis Ball,194.47,2,Spain
1669,245,2024-02-14,Clothing,Mouse,82.57,3,USA
1670,432,2024-01-02,Electronics,Football,79.54,5,Germany
1671,151,2024-02-10,Clothing,Football,160.54,10,Canada
1672,214,2024-02-19,Electronics,Water Bottle,36.4,7,USA
1673,279,2024-02-20,Sports,Water Bottle,159.36,8,USA
1674,291,2024-02-20,Electronics,Hat,31.46,10,UK
1675,312,2024-02-13,Home,T-Shirt,100.23,1,USA
1676,107,2024-01-02,Home,Hat,178.17,9,Italy
1677,479,2024-02-08,Sports,Candle,46.47,6,France
1678,223,2024-02-05,Electronics,Basketball,73.7,10,Italy
1679,126,2024-02-21,Home,Basketball,201.89,4,Spain
1680,188,2024-01-26,Clothing,Chair,97.19,10,Spain
1681,164,2024-02-02,Clothing,Webcam,172.74,5,Italy
1682,383,2024-01-11,Home,Chair,19.38,9,France
1683,105,2024-02-10,Clothing,T-Shirt,107.69,9,USA
1684,392,2024-01-25,Clothing,Keyboard,269.95,7,Canada
1685,222,2024-02-11,Sports,Hat,45.11,9,Spain
1686,499,2024-02-21,Electronics,Tennis Ball,79.55,6,USA
1687,173,2024-02-10,Home,Webcam,238.94,10,France
1688,405,2024-01-08,Electronics,Keyboard,60.82,6,USA
1689,139,2024-02-01,Electronics,Chair,116.01,7,Italy
1690,111,2024-01-27,Home,USB Cable,129.39,2,Canada
1691,451,2024-01-27,Sports,Tennis Ball,123.45,10,Italy
1692,182,2024-01-12,Electronics,Blanket,149.66,2,Spain
1693,410,2024-02-24,Sports,Mouse,105.98,9,France
1694,414,2024-02-08,Sports,Keyboard,107.69,5,USA
1695,198,2024-02-08,Sports,Webcam,11.3,4,Italy
1696,178,2024-01-14,Home,Blanket,123.71,5,UK
1697,170,2024-01-15,Sports,Keyboard,78.0,9,Canada
1698,147,2024-01-23,Sports,Pillow,116.91,8,France
1699,362,2024-03-01,Electronics,Basketball,61.35,6,Spain
1700,467,2024-01-18,Clothing,Football,106.79,2,UK
1701,184,2024-02-20,Home,Sweater,125.96,2,France
1702,405,2024-02-17,Home,Candle,140.21,3,France
1703,319,2024-01-13,Electronics,Candle,255.78,8,France
1704,185,2024-02-26,Clothing,Webcam,47.79,10,UK
1705,409,2024-02-22,Electronics,Pillow,8.74,7,Italy
1706,265,2024-01-28,Clothing,Hat,65.45,1,Spain
1707,290,2024-01-24,Sports,Hat,16.35,10,Spain
1708,105,2024-02-15,Sports,Chair,143.03,7,Canada
1709,387,2024-01-05,Sports,Tennis Ball,137.31,1,Canada
1710,152,2024-02-05,Home,Blanket,150.07,2,Spain
1711,487,2024-01-28,Electronics,Candle,57.54,2,Italy
1712,352,2024-02-01,Clothing,Monitor,77.71,10,France
1713,187,2024-02-08,Home,Pillow,39.92,9,UK
1714,109,2024-02-11,Home,USB Cable,77.53,8,USA
1715,373,2024-02-28,Home,Monitor,72.07,1,France
1716,148,2024-02-23,Home,Tennis Ball,32.8,1,France
1717,140,2024-02-05,Sports,Pillow,136.88,5,UK
1718,456,2024-01-30,Sports,Football,227.69,5,USA
1719,114,2024-01-15,Home,Mouse,31.03,4,Italy
1720,452,2024-02-16,Sports,Basketball,30.52,8,Spain
1721,288,2024-02-22,Home,Mouse,64.92,4,USA
1722,124,2024-03-01,Sports,Blanket,53.54,1,Italy
1723,294,2024-01-18,Sports,Jacket,155.08,6,Canada
1724,263,2024-02-25,Home,Sweater,68.18,3,Germany
1725,370,2024-01-16,Home,Water Bottle,187.11,2,Italy
1726,474,2024-01-31,Electronics,T-Shirt,64.89,1,Spain
1727,142,2024-01-23,Clothing,Jacket,114.47,5,France
1728,130,2024-01-14,Clothing,Keyboard,117.47,3,Canada
1729,349,2024-01-07,Electronics,Chair,220.03,3,Germany
1730,260,2024-02-18,Electronics,Pillow,140.63,4,USA
1731,166,2024-01-15,Sports,Pillow,248.22,3,Germany
1732,203,2024-02-19,Clothing,Basketball,26.93,3,Canada
1733,451,2024-01-20,Sports,Keyboard,109.08,8,Spain
1734,156,2024-01-16,Electronics,USB Cable,61.2,5,France
1735,438,2024-02-03,Clothing,Tennis Ball,43.25,3,USA
1736,281,2024-01-28,Sports,Jacket,84.29,8,Germany
1737,270,2024-01-04,Electronics,Tennis Ball,68.84,4,Spain
1738,295,2024-02-16,Electronics,Basketball,82.74,1,Canada
1739,404,2024-01-18,Sports,Water Bottle,28.75,6,Spain
1740,227,2024-01-08,Electronics,T-Shirt,22.49,9,Germany
1741,236,2024-01-16,Home,Webcam,26.9,6,Germany
1742,458,2024-02-15,Clothing,Water Bottle,61.96,2,Spain
1743,454,2024-01-18,Home,Basketball,44.31,9,UK
1744,426,2024-01-19,Electronics,Blanket,24.35,2,Spain
1745,418,2024-01-31,Sports,Chair,46.1,8,Canada
1746,195,2024-01-22,Sports,Basketball,202.81,10,France
1747,271,2024-01-02,Home,Hat,253.41,2,Spain
1748,489,2024-02-24,Clothing,Webcam,45.39,1,Germany
1749,100,2024-02-01,Clothing,Sweater,38.07,5,Germany
1750,448,2024-01-19,Clothing,Jacket,77.97,1,USA
1751,255,2024-02-21,Electronics,Pillow,78.0,5,Germany
1752,231,2024-02-12,Sports,Tennis Ball,50.93,2,Italy
1753,280,2024-01-20,Sports,Pillow,17.91,6,Spain
1754,427,2024-01-02,Electronics,Sweater,127.3,7,UK
1755,354,2024-01-02,Home,Sweater,110.68,8,Canada
1756,293,2024-02-10,Clothing,Monitor,118.39,10,France
1757,369,2024-01-12,Electronics,Candle,182.3,6,Germany
1758,313,2024-03-01,Clothing,Candle,55.13,3,Germany
1759,459,2024-01-22,Clothing,USB Cable,197.35,4,Italy
1760,277,2024-01-19,Home,Mouse,144.32,3,France
1761,448,2024-01-10,Electronics,Chair,68.5,10,USA
